contrato;obra;sequencia_do_trecho;rodovia;descricao_rodovia;descricao_trecho;km_inicial;km_final
DM-22.005/2020;Obra 1;9,0;AMG900;ACESSO;ENTR MGC497 - ALEXANDRITA;0,0;0,7
DM-22.005/2020-C;Obra 1;9,0;AMG900;ACESSO;ENTR MGC497 - ALEXANDRITA;0,0;0,7
DM-22.005/2020-A;Obra 1;9,0;AMG900;ACESSO;ENTR MGC497 - ALEXANDRITA;0,0;0,7
DM-22.005/2020-B;Obra 1;9,0;AMG900;ACESSO;ENTR MGC497 - ALEXANDRITA;0,0;0,7
DM-22.005/2020-D;Obra 1;9,0;AMG900;ACESSO;ENTR MGC497 - ALEXANDRITA;0,0;0,7
PRC-22.033/2017-C;Obra 1;9,0;AMG900;ACESSO;ENTR MGC122  - CAPITÃO ENÉAS;0,0;4,2
PRC-22.033/2017-D;Obra 1;9,0;AMG900;ACESSO;ENTR MGC122  - CAPITÃO ENÉAS;0,0;4,2
PRC-22.033/2017-E;Obra 1;9,0;AMG900;ACESSO;ENTR MGC122  - CAPITÃO ENÉAS;0,0;4,2
PRC-22.033/2017-C;Obra 1;10,0;AMG900;ACESSO;ENTR MGC122  - MAMONAS;0,0;5,0
PRC-22.033/2017-D;Obra 1;10,0;AMG900;ACESSO;ENTR MGC122  - MAMONAS;0,0;5,0
PRC-22.033/2017-E;Obra 1;10,0;AMG900;ACESSO;ENTR MGC122  - MAMONAS;0,0;5,0
PRC-22.033/2017-C;Obra 1;11,0;AMG900;ACESSO;ENTR MGC122 (PORTEIRINHA)  - SERRANÓPOLIS DE MINAS;0,0;20,3
PRC-22.033/2017-D;Obra 1;11,0;AMG900;ACESSO;ENTR MGC122 (PORTEIRINHA)  - SERRANÓPOLIS DE MINAS;0,0;20,3
PRC-22.033/2017-E;Obra 1;11,0;AMG900;ACESSO;ENTR MGC122 (PORTEIRINHA)  - SERRANÓPOLIS DE MINAS;0,0;20,3
PRC-22.033/2017-C;Obra 1;12,0;AMG900;ACESSO;ENTR MGC122 (JANAÚBA)  - REPRESA BICO DA PEDRA;0,0;11,0
PRC-22.033/2017-D;Obra 1;12,0;AMG900;ACESSO;ENTR MGC122 (JANAÚBA)  - REPRESA BICO DA PEDRA;0,0;11,0
PRC-22.033/2017-E;Obra 1;12,0;AMG900;ACESSO;ENTR MGC122 (JANAÚBA)  - REPRESA BICO DA PEDRA;0,0;11,0
PRC-22.033/2017-C;Obra 1;13,0;AMG900;ACESSO;ENTR MGC122  - PAI PEDRO;0,0;24,9
PRC-22.033/2017-D;Obra 1;13,0;AMG900;ACESSO;ENTR MGC122  - PAI PEDRO;0,0;24,9
PRC-22.033/2017-E;Obra 1;13,0;AMG900;ACESSO;ENTR MGC122  - PAI PEDRO;0,0;24,9
PRC-22.019/2017-D;Obra 1;8,0;AMG900;ACESSO;ENTR BR365 - PIRAPORA;0,0;1,0
PRC-22.019/2017-C;Obra 1;8,0;AMG900;ACESSO;ENTR BR365 - PIRAPORA;0,0;1,0
PRC-22.019/2017-E;Obra 1;8,0;AMG900;ACESSO;ENTR BR365 - PIRAPORA;0,0;1,0
PRC-22.019/2017-D;Obra 1;9,0;AMG900;ACESSO;ENTR BR496 - VÁRZEA DA PALMA;0,0;1,0
PRC-22.019/2017-C;Obra 1;9,0;AMG900;ACESSO;ENTR BR496 - VÁRZEA DA PALMA;0,0;1,0
PRC-22.019/2017-E;Obra 1;9,0;AMG900;ACESSO;ENTR BR496 - VÁRZEA DA PALMA;0,0;1,0
PRC-22.019/2017-D;Obra 1;10,0;AMG900;ACESSO;ENTR BR365 - BURITIZEIRO;0,0;3,0
PRC-22.019/2017-C;Obra 1;10,0;AMG900;ACESSO;ENTR BR365 - BURITIZEIRO;0,0;3,0
PRC-22.019/2017-E;Obra 1;10,0;AMG900;ACESSO;ENTR BR365 - BURITIZEIRO;0,0;3,0
PRC-22.019/2017-D;Obra 1;11,0;AMG900;ACESSO;ENTR BR496 - LASSANCE;0,0;0,7
PRC-22.019/2017-C;Obra 1;11,0;AMG900;ACESSO;ENTR BR496 - LASSANCE;0,0;0,7
PRC-22.019/2017-E;Obra 1;11,0;AMG900;ACESSO;ENTR BR496 - LASSANCE;0,0;0,7
PRC-22.019/2017-D;Obra 1;12,0;AMG900;ACESSO;ENTR BR365 - AEROPORTO DE PIRAPORA;0,0;3,7
PRC-22.019/2017-C;Obra 1;12,0;AMG900;ACESSO;ENTR BR365 - AEROPORTO DE PIRAPORA;0,0;3,7
PRC-22.019/2017-E;Obra 1;12,0;AMG900;ACESSO;ENTR BR365 - AEROPORTO DE PIRAPORA;0,0;3,7
DM-22.007/2020-A;Obra 1;10,0;AMG900;ACESSO;ENTR BR251  - SANTA CRUZ DE SALINAS (KM 11,5);0,0;11,9
DM-22.007/2020;Obra 1;10,0;AMG900;ACESSO;ENTR BR251  - SANTA CRUZ DE SALINAS (KM 11,5);0,0;11,9
DM-22.007/2020-C;Obra 1;10,0;AMG900;ACESSO;ENTR BR251  - SANTA CRUZ DE SALINAS (KM 11,5);0,0;11,9
DM-22.007/2020-B;Obra 1;10,0;AMG900;ACESSO;ENTR BR251  - SANTA CRUZ DE SALINAS (KM 11,5);0,0;11,9
DM-22.007/2020-D;Obra 1;10,0;AMG900;ACESSO;ENTR BR251  - SANTA CRUZ DE SALINAS (KM 11,5);0,0;11,9
PRC-22.034/2017-D;Obra 1;16,0;AMG900;ACESSO;ENTR MG060/BR352  - ABAETÉ (PONTE);0,0;2,8
PRC-22.034/2017-E;Obra 1;16,0;AMG900;ACESSO;ENTR MG060/BR352  - ABAETÉ (PONTE);0,0;2,8
PRC-22.034/2017-C;Obra 1;16,0;AMG900;ACESSO;ENTR MG060/BR352  - ABAETÉ (PONTE);0,0;2,8
PRC-22.034/2017-D;Obra 1;17,0;AMG900;ACESSO;ENTR BR352  - INÍCIO PERÍMETRO URBANO ALBERT ISAACSON;0,0;2,0
PRC-22.034/2017-E;Obra 1;17,0;AMG900;ACESSO;ENTR BR352  - INÍCIO PERÍMETRO URBANO ALBERT ISAACSON;0,0;2,0
PRC-22.034/2017-C;Obra 1;17,0;AMG900;ACESSO;ENTR BR352  - INÍCIO PERÍMETRO URBANO ALBERT ISAACSON;0,0;2,0
PRC-22.018/2017-D;Obra 1;12,0;AMG900;ACESSO;ENTR MGC367 (TURMALINA) - VEREDINHA;0,0;8,8
PRC-22.018/2017-C;Obra 1;12,0;AMG900;ACESSO;ENTR MGC367 (TURMALINA) - VEREDINHA;0,0;8,8
PRC-22.018/2017-E;Obra 1;12,0;AMG900;ACESSO;ENTR MGC367 (TURMALINA) - VEREDINHA;0,0;8,8
PRC-22.043/2017-B;Obra 1;16,0;AMG900;ACESSO;ENTR BR251  - INÍCIO PERÍMETRO URBANO DE DOM BOSCO;0,0;10,6
PRC-22.043/2017-C;Obra 1;16,0;AMG900;ACESSO;ENTR BR251  - INÍCIO PERÍMETRO URBANO DE DOM BOSCO;0,0;10,6
PRC-22.043/2017-D;Obra 1;16,0;AMG900;ACESSO;ENTR BR251  - INÍCIO PERÍMETRO URBANO DE DOM BOSCO;0,0;10,6
PRC-22.043/2017-E;Obra 1;16,0;AMG900;ACESSO;ENTR BR251  - INÍCIO PERÍMETRO URBANO DE DOM BOSCO;0,0;10,6
PRC-22.015/2017-C;Obra 1;16,0;AMG900;ACESSO;ENTR BR381  - ANTÔNIO DIAS;0,0;4,5
PRC-22.015/2017-D;Obra 1;16,0;AMG900;ACESSO;ENTR BR381  - ANTÔNIO DIAS;0,0;4,5
PRC-22.015/2017-E;Obra 1;16,0;AMG900;ACESSO;ENTR BR381  - ANTÔNIO DIAS;0,0;4,5
PRC-22.015/2017-C;Obra 1;17,0;AMG900;ACESSO;ENTR BR458 - BUGRE;0,0;3,2
PRC-22.015/2017-D;Obra 1;17,0;AMG900;ACESSO;ENTR BR458 - BUGRE;0,0;3,2
PRC-22.015/2017-E;Obra 1;17,0;AMG900;ACESSO;ENTR BR458 - BUGRE;0,0;3,2
PRC-22.015/2017-C;Obra 1;18,0;AMG900;ACESSO;ENTR BR458 - IPABA;0,0;5,0
PRC-22.015/2017-D;Obra 1;18,0;AMG900;ACESSO;ENTR BR458 - IPABA;0,0;5,0
PRC-22.015/2017-E;Obra 1;18,0;AMG900;ACESSO;ENTR BR458 - IPABA;0,0;5,0
PRC-22.015/2017-C;Obra 1;19,0;AMG900;ACESSO;ENTR BR458 - SÃO JOÃO DO ORIENTE;0,0;12,0
PRC-22.015/2017-D;Obra 1;19,0;AMG900;ACESSO;ENTR BR458 - SÃO JOÃO DO ORIENTE;0,0;12,0
PRC-22.015/2017-E;Obra 1;19,0;AMG900;ACESSO;ENTR BR458 - SÃO JOÃO DO ORIENTE;0,0;12,0
PRC-22.015/2017-C;Obra 1;20,0;AMG900;ACESSO;ENTR BR116 - IMBÉ DE MINAS;0,0;20,1
PRC-22.015/2017-D;Obra 1;20,0;AMG900;ACESSO;ENTR BR116 - IMBÉ DE MINAS;0,0;20,1
PRC-22.015/2017-E;Obra 1;20,0;AMG900;ACESSO;ENTR BR116 - IMBÉ DE MINAS;0,0;20,1
PRC-22.015/2017-C;Obra 1;21,0;AMG900;ACESSO;ENTR MG320(MARLIÉRIA) - KM 7,2;0,0;7,2
PRC-22.015/2017-D;Obra 1;21,0;AMG900;ACESSO;ENTR MG320(MARLIÉRIA) - KM 7,2;0,0;7,2
PRC-22.015/2017-E;Obra 1;21,0;AMG900;ACESSO;ENTR MG320(MARLIÉRIA) - KM 7,2;0,0;7,2
PRC-22.015/2017-C;Obra 1;22,0;AMG900;ACESSO;KM 7,2 - PARQUE ESTADUAL DO RIO DOCE;7,2;14,5
PRC-22.015/2017-D;Obra 1;22,0;AMG900;ACESSO;KM 7,2 - PARQUE ESTADUAL DO RIO DOCE;7,2;14,5
PRC-22.015/2017-E;Obra 1;22,0;AMG900;ACESSO;KM 7,2 - PARQUE ESTADUAL DO RIO DOCE;7,2;14,5
DM-22.004/2020-A;Obra 1;20,0;AMG900;ACESSO;ENTR ESTRADA DPA CINCO (P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES) - ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;0,7;3,2
DM-22.004/2020-C;Obra 1;20,0;AMG900;ACESSO;ENTR ESTRADA DPA CINCO (P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES) - ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;0,7;3,2
DM-22.004/2020;Obra 1;20,0;AMG900;ACESSO;ENTR ESTRADA DPA CINCO (P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES) - ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;0,7;3,2
DM-22.004/2020-B;Obra 1;20,0;AMG900;ACESSO;ENTR ESTRADA DPA CINCO (P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES) - ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;0,7;3,2
DM-22.004/2020-D;Obra 1;20,0;AMG900;ACESSO;ENTR ESTRADA DPA CINCO (P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES) - ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;0,7;3,2
DM-22.004/2020-A;Obra 1;21,0;AMG900;ACESSO;ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES - PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;3,2;3,9
DM-22.004/2020-C;Obra 1;21,0;AMG900;ACESSO;ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES - PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;3,2;3,9
DM-22.004/2020;Obra 1;21,0;AMG900;ACESSO;ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES - PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;3,2;3,9
DM-22.004/2020-B;Obra 1;21,0;AMG900;ACESSO;ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES - PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;3,2;3,9
DM-22.004/2020-D;Obra 1;21,0;AMG900;ACESSO;ENTR P/ PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES - PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES;3,2;3,9
PRC-22.042/2017-D;Obra 1;14,0;AMG900;ACESSO;ENTR BR262 - INÍCIO PERÍMETRO URBANO TOBATI;0,0;2,4
PRC-22.042/2017-C;Obra 1;14,0;AMG900;ACESSO;ENTR BR262 - INÍCIO PERÍMETRO URBANO TOBATI;0,0;2,4
PRC-22.042/2017-B;Obra 1;14,0;AMG900;ACESSO;ENTR BR262 - INÍCIO PERÍMETRO URBANO TOBATI;0,0;2,4
PRC-22.042/2017-E;Obra 1;14,0;AMG900;ACESSO;ENTR BR262 - INÍCIO PERÍMETRO URBANO TOBATI;0,0;2,4
PRC-22.015/2017-C;Obra 1;23,0;AMG900;ACESSO;ENTR BR381 - NOVA ERA;0,0;1,9
PRC-22.015/2017-D;Obra 1;23,0;AMG900;ACESSO;ENTR BR381 - NOVA ERA;0,0;1,9
PRC-22.015/2017-E;Obra 1;23,0;AMG900;ACESSO;ENTR BR381 - NOVA ERA;0,0;1,9
PRC-22.023/2018-C;Obra 1;36,0;AMG900;ACESSO;PRUDENTE DE MORAIS (CEMITÉRIO) - INÍCIO PERÍMETRO URBANO FUNILÂNDIA;1,0;15,8
PRC-22.023/2018-B;Obra 1;36,0;AMG900;ACESSO;PRUDENTE DE MORAIS (CEMITÉRIO) - INÍCIO PERÍMETRO URBANO FUNILÂNDIA;1,0;15,8
PRC-22.023/2018-E;Obra 1;36,0;AMG900;ACESSO;PRUDENTE DE MORAIS (CEMITÉRIO) - INÍCIO PERÍMETRO URBANO FUNILÂNDIA;1,0;15,8
PRC-22.023/2018-D;Obra 1;36,0;AMG900;ACESSO;PRUDENTE DE MORAIS (CEMITÉRIO) - INÍCIO PERÍMETRO URBANO FUNILÂNDIA;1,0;15,8
PRC-22.015/2017-C;Obra 1;24,0;AMG900;ACESSO;ENTR BR116 (CARATINGA) - AEROPORTO DE UBAPORANGA;0,0;4,5
PRC-22.015/2017-D;Obra 1;24,0;AMG900;ACESSO;ENTR BR116 (CARATINGA) - AEROPORTO DE UBAPORANGA;0,0;4,5
PRC-22.015/2017-E;Obra 1;24,0;AMG900;ACESSO;ENTR BR116 (CARATINGA) - AEROPORTO DE UBAPORANGA;0,0;4,5
PRC-22.015/2017-C;Obra 1;25,0;AMG900;ACESSO;ENTR BR458 - AEROPORTO REGIONAL DO VALE DO AÇO;0,0;0,9
PRC-22.015/2017-D;Obra 1;25,0;AMG900;ACESSO;ENTR BR458 - AEROPORTO REGIONAL DO VALE DO AÇO;0,0;0,9
PRC-22.015/2017-E;Obra 1;25,0;AMG900;ACESSO;ENTR BR458 - AEROPORTO REGIONAL DO VALE DO AÇO;0,0;0,9
PRC-22.015/2017-C;Obra 1;26,0;AMG900;ACESSO;ENTR CMG120/BR120 - NOVA ERA (INÍCIO PERÍMETRO URBANO);0,0;1,6
PRC-22.015/2017-D;Obra 1;26,0;AMG900;ACESSO;ENTR CMG120/BR120 - NOVA ERA (INÍCIO PERÍMETRO URBANO);0,0;1,6
PRC-22.015/2017-E;Obra 1;26,0;AMG900;ACESSO;ENTR CMG120/BR120 - NOVA ERA (INÍCIO PERÍMETRO URBANO);0,0;1,6
DM-22.007/2020-A;Obra 1;11,0;AMG900;ACESSO;ENTR MG404 - ENTR BR342(B) NOVORIZONTE;0,0;19,6
DM-22.007/2020;Obra 1;11,0;AMG900;ACESSO;ENTR MG404 - ENTR BR342(B) NOVORIZONTE;0,0;19,6
DM-22.007/2020-C;Obra 1;11,0;AMG900;ACESSO;ENTR MG404 - ENTR BR342(B) NOVORIZONTE;0,0;19,6
DM-22.007/2020-B;Obra 1;11,0;AMG900;ACESSO;ENTR MG404 - ENTR BR342(B) NOVORIZONTE;0,0;19,6
DM-22.007/2020-D;Obra 1;11,0;AMG900;ACESSO;ENTR MG404 - ENTR BR342(B) NOVORIZONTE;0,0;19,6
PRC-22.042/2017-D;Obra 1;15,0;AMG900;ACESSO;ENTR CMG146 - VALE FERTILIZANTES (UNIDADE TAPIRA);0,0;2,8
PRC-22.042/2017-C;Obra 1;15,0;AMG900;ACESSO;ENTR CMG146 - VALE FERTILIZANTES (UNIDADE TAPIRA);0,0;2,8
PRC-22.042/2017-B;Obra 1;15,0;AMG900;ACESSO;ENTR CMG146 - VALE FERTILIZANTES (UNIDADE TAPIRA);0,0;2,8
PRC-22.042/2017-E;Obra 1;15,0;AMG900;ACESSO;ENTR CMG146 - VALE FERTILIZANTES (UNIDADE TAPIRA);0,0;2,8
PRC-22.024/2018-C;Obra 1;26,0;AMG900;ACESSO;ENTR CMG120 - GUIDOVAL;0,0;1,9
PRC-22.024/2018-B;Obra 1;26,0;AMG900;ACESSO;ENTR CMG120 - GUIDOVAL;0,0;1,9
PRC-22.024/2018-D;Obra 1;26,0;AMG900;ACESSO;ENTR CMG120 - GUIDOVAL;0,0;1,9
PRC-22.024/2018-E;Obra 1;26,0;AMG900;ACESSO;ENTR CMG120 - GUIDOVAL;0,0;1,9
PRC-22.016/2018-B;Obra 1;28,0;AMG900;ACESSO;ENTR MG347 - INÍCIO PERÍMETRO URBANO CRISTINA;0,0;4,9
PRC-22.016/2018-D;Obra 1;28,0;AMG900;ACESSO;ENTR MG347 - INÍCIO PERÍMETRO URBANO CRISTINA;0,0;4,9
PRC-22.016/2018-C;Obra 1;28,0;AMG900;ACESSO;ENTR MG347 - INÍCIO PERÍMETRO URBANO CRISTINA;0,0;4,9
PRC-22.016/2018-E;Obra 1;28,0;AMG900;ACESSO;ENTR MG347 - INÍCIO PERÍMETRO URBANO CRISTINA;0,0;4,9
PRC-22.016/2018-B;Obra 1;29,0;AMG900;ACESSO;CAMBUÍ - INÍCIO PERÍMETRO URBANO CÓRREGO DO BOM JESUS;0,0;3,15
PRC-22.016/2018-D;Obra 1;29,0;AMG900;ACESSO;CAMBUÍ - INÍCIO PERÍMETRO URBANO CÓRREGO DO BOM JESUS;0,0;3,15
PRC-22.016/2018-C;Obra 1;29,0;AMG900;ACESSO;CAMBUÍ - INÍCIO PERÍMETRO URBANO CÓRREGO DO BOM JESUS;0,0;3,15
PRC-22.016/2018-E;Obra 1;29,0;AMG900;ACESSO;CAMBUÍ - INÍCIO PERÍMETRO URBANO CÓRREGO DO BOM JESUS;0,0;3,15
PRC-22.016/2018-B;Obra 1;30,0;AMG900;ACESSO;JACUTINGA (BAIRRO SÃO LUÍS) - ESTRADA DE LIGAÇÃO  CJC-080;0,0;3,108
PRC-22.016/2018-D;Obra 1;30,0;AMG900;ACESSO;JACUTINGA (BAIRRO SÃO LUÍS) - ESTRADA DE LIGAÇÃO  CJC-080;0,0;3,108
PRC-22.016/2018-C;Obra 1;30,0;AMG900;ACESSO;JACUTINGA (BAIRRO SÃO LUÍS) - ESTRADA DE LIGAÇÃO  CJC-080;0,0;3,108
PRC-22.016/2018-E;Obra 1;30,0;AMG900;ACESSO;JACUTINGA (BAIRRO SÃO LUÍS) - ESTRADA DE LIGAÇÃO  CJC-080;0,0;3,108
PRC-22.037/2017-D;Obra 1;16,0;AMG900;ACESSO;ENTR BR251 - ENTR LMG655 (P/ ADÃO COLARES);0,0;37,1
PRC-22.037/2017-C;Obra 1;16,0;AMG900;ACESSO;ENTR BR251 - ENTR LMG655 (P/ ADÃO COLARES);0,0;37,1
PRC-22.037/2017-E;Obra 1;16,0;AMG900;ACESSO;ENTR BR251 - ENTR LMG655 (P/ ADÃO COLARES);0,0;37,1
PRC-22.038/2017-B;Obra 1;19,0;AMG900;ACESSO;ENTR AMG0910 (CURVELO)  - ENTR CMG259 (CURVELO);0,0;1,2
PRC-22.038/2017-C;Obra 1;19,0;AMG900;ACESSO;ENTR AMG0910 (CURVELO)  - ENTR CMG259 (CURVELO);0,0;1,2
PRC-22.038/2017-E;Obra 1;19,0;AMG900;ACESSO;ENTR AMG0910 (CURVELO)  - ENTR CMG259 (CURVELO);0,0;1,2
PRC-22.038/2017-D;Obra 1;19,0;AMG900;ACESSO;ENTR AMG0910 (CURVELO)  - ENTR CMG259 (CURVELO);0,0;1,2
PRC-22.039/2017-C;Obra 1;20,0;AMG900;ACESSO;ENTR MG443 - ACESSO BAIRRO 1º DE MAIO;0,0;1,5
PRC-22.039/2017-E;Obra 1;20,0;AMG900;ACESSO;ENTR MG443 - ACESSO BAIRRO 1º DE MAIO;0,0;1,5
PRC-22.039/2017-D;Obra 1;20,0;AMG900;ACESSO;ENTR MG443 - ACESSO BAIRRO 1º DE MAIO;0,0;1,5
PRC-22.013/2018-C;Obra 1;31,0;AMG900;ACESSO;ENTR CMG383 - INÍCIO PERÍMETRO URBANO SÃO VICENTE DE MINAS;0,0;3,1
PRC-22.013/2018-B;Obra 1;31,0;AMG900;ACESSO;ENTR CMG383 - INÍCIO PERÍMETRO URBANO SÃO VICENTE DE MINAS;0,0;3,1
PRC-22.013/2018-D;Obra 1;31,0;AMG900;ACESSO;ENTR CMG383 - INÍCIO PERÍMETRO URBANO SÃO VICENTE DE MINAS;0,0;3,1
PRC-22.013/2018-E;Obra 1;31,0;AMG900;ACESSO;ENTR CMG383 - INÍCIO PERÍMETRO URBANO SÃO VICENTE DE MINAS;0,0;3,1
PRC-22.039/2017-C;Obra 1;21,0;AMG900;ACESSO;TREVO BEZERRAO - INICIO PERIMETRO URBANO TIRADENTES;1,0;7,6
PRC-22.039/2017-E;Obra 1;21,0;AMG900;ACESSO;TREVO BEZERRAO - INICIO PERIMETRO URBANO TIRADENTES;1,0;7,6
PRC-22.039/2017-D;Obra 1;21,0;AMG900;ACESSO;TREVO BEZERRAO - INICIO PERIMETRO URBANO TIRADENTES;1,0;7,6
PRC-22.041/2017-D;Obra 1;14,0;AMG900;ACESSO;INIÍCIO PERÍMETRO URBANO PERDIGÃO - ENTR MG252 (PERDIGÃO);13,0;14,8
PRC-22.041/2017-B;Obra 1;14,0;AMG900;ACESSO;INIÍCIO PERÍMETRO URBANO PERDIGÃO - ENTR MG252 (PERDIGÃO);13,0;14,8
PRC-22.041/2017-C;Obra 1;14,0;AMG900;ACESSO;INIÍCIO PERÍMETRO URBANO PERDIGÃO - ENTR MG252 (PERDIGÃO);13,0;14,8
PRC-22.041/2017-E;Obra 1;14,0;AMG900;ACESSO;INIÍCIO PERÍMETRO URBANO PERDIGÃO - ENTR MG252 (PERDIGÃO);13,0;14,8
PRC-22.041/2017-D;Obra 1;15,0;AMG900;ACESSO;INÍCIO PERÍMETRO URBANO DIVINÓPOLIS - DIVINÓPOLIS;2,0;7,5
PRC-22.041/2017-B;Obra 1;15,0;AMG900;ACESSO;INÍCIO PERÍMETRO URBANO DIVINÓPOLIS - DIVINÓPOLIS;2,0;7,5
PRC-22.041/2017-C;Obra 1;15,0;AMG900;ACESSO;INÍCIO PERÍMETRO URBANO DIVINÓPOLIS - DIVINÓPOLIS;2,0;7,5
PRC-22.041/2017-E;Obra 1;15,0;AMG900;ACESSO;INÍCIO PERÍMETRO URBANO DIVINÓPOLIS - DIVINÓPOLIS;2,0;7,5
DM-22.004/2020-A;Obra 1;22,0;AMG900;ACESSO;SANTA LUZIA - CASCALHO RICO;1,5;10,0
DM-22.004/2020-C;Obra 1;22,0;AMG900;ACESSO;SANTA LUZIA - CASCALHO RICO;1,5;10,0
DM-22.004/2020;Obra 1;22,0;AMG900;ACESSO;SANTA LUZIA - CASCALHO RICO;1,5;10,0
DM-22.004/2020-B;Obra 1;22,0;AMG900;ACESSO;SANTA LUZIA - CASCALHO RICO;1,5;10,0
DM-22.004/2020-D;Obra 1;22,0;AMG900;ACESSO;SANTA LUZIA - CASCALHO RICO;1,5;10,0
PRC-22.023/2018-C;Obra 1;38,0;AMG900;ACESSO;ENTR MG040 - ENTR  AV INHOTIM;0,0;2,9
DI-22.001/2020;Obra 2;1,0;AMG900;ACESSO;ENTR MG040 - ENTR  AV INHOTIM;2,26;2,5
DI-22.001/2020;Obra 1;4,0;AMG900;ACESSO;ENTR MG040 - ENTR  AV INHOTIM;0,0;2,9
PRC-22.023/2018-B;Obra 1;38,0;AMG900;ACESSO;ENTR MG040 - ENTR  AV INHOTIM;0,0;2,9
DI-22.001/2020;Obra 3;1,0;AMG900;ACESSO;ENTR MG040 - ENTR  AV INHOTIM;2,58;2,58
DI-22.001/2020;Obra 4;1,0;AMG900;ACESSO;ENTR MG040 - ENTR  AV INHOTIM;0,24;0,278
PRC-22.023/2018-E;Obra 1;38,0;AMG900;ACESSO;ENTR MG040 - ENTR  AV INHOTIM;0,0;2,9
PRC-22.023/2018-D;Obra 1;38,0;AMG900;ACESSO;ENTR MG040 - ENTR  AV INHOTIM;0,0;2,9
PRC-22.023/2018-C;Obra 1;39,0;AMG900;ACESSO;ENTR MG010 (CAMPINHO)  - PORTARIA;0,0;5,8
PRC-22.023/2018-B;Obra 1;39,0;AMG900;ACESSO;ENTR MG010 (CAMPINHO)  - PORTARIA;0,0;5,8
PRC-22.023/2018-E;Obra 1;39,0;AMG900;ACESSO;ENTR MG010 (CAMPINHO)  - PORTARIA;0,0;5,8
PRC-22.023/2018-D;Obra 1;39,0;AMG900;ACESSO;ENTR MG010 (CAMPINHO)  - PORTARIA;0,0;5,8
PRC-22.023/2018-C;Obra 1;40,0;AMG900;ACESSO;ENTR BR381  - INÍCIO PERÍMETRO URBANO SANTA LUZIA (PORTAL);0,0;1,0
PRC-22.023/2018-B;Obra 1;40,0;AMG900;ACESSO;ENTR BR381  - INÍCIO PERÍMETRO URBANO SANTA LUZIA (PORTAL);0,0;1,0
PRC-22.023/2018-E;Obra 1;40,0;AMG900;ACESSO;ENTR BR381  - INÍCIO PERÍMETRO URBANO SANTA LUZIA (PORTAL);0,0;1,0
PRC-22.023/2018-D;Obra 1;40,0;AMG900;ACESSO;ENTR BR381  - INÍCIO PERÍMETRO URBANO SANTA LUZIA (PORTAL);0,0;1,0
PRC-22.023/2018-C;Obra 1;41,0;AMG900;ACESSO;ENTR MG030  - RAPOSOS;0,0;6,2
PRC-22.023/2018-B;Obra 1;41,0;AMG900;ACESSO;ENTR MG030  - RAPOSOS;0,0;6,2
PRC-22.023/2018-E;Obra 1;41,0;AMG900;ACESSO;ENTR MG030  - RAPOSOS;0,0;6,2
PRC-22.023/2018-D;Obra 1;41,0;AMG900;ACESSO;ENTR MG030  - RAPOSOS;0,0;6,2
PRC-22.023/2018-C;Obra 1;42,0;AMG900;ACESSO;ENTR BR381  - RIBEIRÃO SARZEDO;0,0;6,5
PRC-22.023/2018-B;Obra 1;42,0;AMG900;ACESSO;ENTR BR381  - RIBEIRÃO SARZEDO;0,0;6,5
PRC-22.023/2018-E;Obra 1;42,0;AMG900;ACESSO;ENTR BR381  - RIBEIRÃO SARZEDO;0,0;6,5
PRC-22.023/2018-D;Obra 1;42,0;AMG900;ACESSO;ENTR BR381  - RIBEIRÃO SARZEDO;0,0;6,5
PRC-22.023/2018-C;Obra 1;43,0;AMG900;ACESSO;ENTR BR040  - SÃO SEBASTIÃO DAS ÁGUAS CLARAS;0,0;7,1
PRC-22.023/2018-B;Obra 1;43,0;AMG900;ACESSO;ENTR BR040  - SÃO SEBASTIÃO DAS ÁGUAS CLARAS;0,0;7,1
PRC-22.023/2018-E;Obra 1;43,0;AMG900;ACESSO;ENTR BR040  - SÃO SEBASTIÃO DAS ÁGUAS CLARAS;0,0;7,1
