ano_assinatura_contrato;codigo_orgao_entidade_contratante;nome_orgao_entidade_contratante;indicador_fornecedor_estrangeiro;nome_empresarial_nome_fornecedor;nome_empresarial_nome_fornecedor_1;cnpj_cpf_fornecedor_formatado;nome_empresarial_nome_fornecedor_2;nome_empresarial_nome_fornecedor_3;tipo_pessoa_fornecedor;numero_processo_formatado;numero_contrato;contrato;indicador_termo_de_contrato;situacao_contrato;descricao_tipo_de_contrato;objeto_contrato;unnamed_17;unnamed_18;unnamed_19;unnamed_20;unnamed_21;unnamed_22;unnamed_23;unnamed_24;unnamed_25;unnamed_26;unnamed_27;unnamed_28;unnamed_29;unnamed_30;unnamed_31;unnamed_32;unnamed_33;unnamed_34;unnamed_35;unnamed_36;unnamed_37;unnamed_38;unnamed_39;unnamed_40;unnamed_41;unnamed_42;unnamed_43;unnamed_44;unnamed_45;unnamed_46;unnamed_47;unnamed_48;unnamed_49;unnamed_50;unnamed_51;unnamed_52;data_assinatura_contrato;data_inicio_vigencia_contrato;data_termino_vigencia_contrato;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_atualizado;valor_despesa_empenhada;valor_despesa_liquidada
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HORIZONTE CONSTRUTORA LTDA;HORIZONTE CONSTRUTORA LTDA;78.134.194/0001-05;HORIZONTE CONSTRUTORA LTDA;HORIZONTE CONSTRUTORA LTDA;PESSOA JURÍDICA;2301762 000038/2017;9164466;PRC-22.028/2017-C;SIM;Encerrado;Obra;Serviços de Manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 36ª RRG - Arinos/Noroeste, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-30;2017-11-10;2024-04-01;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421607;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151020;39940973,4;38022874,37;38022874,37
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HORIZONTE CONSTRUTORA LTDA;HORIZONTE CONSTRUTORA LTDA;78.134.194/0001-05;HORIZONTE CONSTRUTORA LTDA;HORIZONTE CONSTRUTORA LTDA;PESSOA JURÍDICA;2301762 000038/2017;9164466;PRC-22.028/2017-D;SIM;Encerrado;Obra;Serviços de Manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 36ª RRG - Arinos/Noroeste, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-30;2017-11-10;2024-04-01;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421607;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151020;39940973,4;38022874,37;38022874,37
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HORIZONTE CONSTRUTORA LTDA;HORIZONTE CONSTRUTORA LTDA;78.134.194/0001-05;HORIZONTE CONSTRUTORA LTDA;HORIZONTE CONSTRUTORA LTDA;PESSOA JURÍDICA;2301762 000038/2017;9164466;PRC-22.028/2017-E;SIM;Encerrado;Obra;Serviços de Manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 36ª RRG - Arinos/Noroeste, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-30;2017-11-10;2024-04-01;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421607;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151020;39940973,4;38022874,37;38022874,37
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000029/2017;9162813;PRC-22.026/2017-B;SIM;Encerrado;Obra;Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos, a execução dos serviços descritos está restrita ao âmbito de circunscrição da 16ª RRG - Oliveira / Oeste do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-23;2017-10-31;2024-02-18;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=420751;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150875;37520789,93;34508583,19;34508583,19
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000029/2017;9162813;PRC-22.026/2017-C;SIM;Encerrado;Obra;Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos, a execução dos serviços descritos está restrita ao âmbito de circunscrição da 16ª RRG - Oliveira / Oeste do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-23;2017-10-31;2024-02-18;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=420751;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150875;37520789,93;34508583,19;34508583,19
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000029/2017;9162813;PRC-22.026/2017-D;SIM;Encerrado;Obra;Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos, a execução dos serviços descritos está restrita ao âmbito de circunscrição da 16ª RRG - Oliveira / Oeste do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-23;2017-10-31;2024-02-18;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=420751;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150875;37520789,93;34508583,19;34508583,19
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000029/2017;9162813;PRC-22.026/2017-E;SIM;Encerrado;Obra;Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos, a execução dos serviços descritos está restrita ao âmbito de circunscrição da 16ª RRG - Oliveira / Oeste do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-23;2017-10-31;2024-02-18;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=420751;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150875;37520789,93;34508583,19;34508583,19
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000037/2017;9177986;PRC-22.040/2017-C;SIM;Encerrado;Obra;PRC-22.040/17 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços  descritos está restrita ao âmbito de circunscrição da 23ª CRG - Governador Valadares / Vale do Rio Doce do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-18;2017-12-29;2023-12-28;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421550;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152113;50182548,94;47176208,19;47176208,19
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000037/2017;9177986;PRC-22.040/2017-D;SIM;Encerrado;Obra;PRC-22.040/17 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços  descritos está restrita ao âmbito de circunscrição da 23ª CRG - Governador Valadares / Vale do Rio Doce do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-18;2017-12-29;2023-12-28;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421550;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152113;50182548,94;47176208,19;47176208,19
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000037/2017;9177986;PRC-22.040/2017-E;SIM;Encerrado;Obra;PRC-22.040/17 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços  descritos está restrita ao âmbito de circunscrição da 23ª CRG - Governador Valadares / Vale do Rio Doce do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-18;2017-12-29;2023-12-28;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421550;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152113;50182548,94;47176208,19;47176208,19
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000040/2017;9162815;PRC-22.027/2017-B;SIM;Encerrado;Obra;Contrato PRC 22.027/17 firmado entre o DEER/MG e a empresa LOMAE Máquinas e Empreendimentos LTDA, para prestação de serviços de engenharia de natureza contínua, de manutenção rodoviária, conservação rotineira e periódica, serviços descritos está restrita ao âmbito de circunscrição da 2ª RRG - Guanhães / Metropolitana, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-23;2017-10-31;2024-06-30;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=422296;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150867;48372870,51;41876660,08;41876660,08
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000040/2017;9162815;PRC-22.027/2017-C;SIM;Encerrado;Obra;Contrato PRC 22.027/17 firmado entre o DEER/MG e a empresa LOMAE Máquinas e Empreendimentos LTDA, para prestação de serviços de engenharia de natureza contínua, de manutenção rodoviária, conservação rotineira e periódica, serviços descritos está restrita ao âmbito de circunscrição da 2ª RRG - Guanhães / Metropolitana, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-23;2017-10-31;2024-06-30;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=422296;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150867;48372870,51;41876660,08;41876660,08
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000040/2017;9162815;PRC-22.027/2017-D;SIM;Encerrado;Obra;Contrato PRC 22.027/17 firmado entre o DEER/MG e a empresa LOMAE Máquinas e Empreendimentos LTDA, para prestação de serviços de engenharia de natureza contínua, de manutenção rodoviária, conservação rotineira e periódica, serviços descritos está restrita ao âmbito de circunscrição da 2ª RRG - Guanhães / Metropolitana, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-23;2017-10-31;2024-06-30;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=422296;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150867;48372870,51;41876660,08;41876660,08
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;22.026.959/0001-39;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;LOMAE MAQUINAS E EMPREENDIMENTOS LTDA;PESSOA JURÍDICA;2301762 000040/2017;9162815;PRC-22.027/2017-E;SIM;Encerrado;Obra;Contrato PRC 22.027/17 firmado entre o DEER/MG e a empresa LOMAE Máquinas e Empreendimentos LTDA, para prestação de serviços de engenharia de natureza contínua, de manutenção rodoviária, conservação rotineira e periódica, serviços descritos está restrita ao âmbito de circunscrição da 2ª RRG - Guanhães / Metropolitana, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-10-23;2017-10-31;2024-06-30;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=422296;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150867;48372870,51;41876660,08;41876660,08
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;NORDEN ENGENHARIA LTDA;NORDEN ENGENHARIA LTDA;03.616.409/0001-25;NORDEN ENGENHARIA LTDA;NORDEN ENGENHARIA LTDA;PESSOA JURÍDICA;2301601 000001/2022;9344767;DP-003/2022;SIM;Vencido;Obra;"É objeto do presente contrato, em regime de empreitada, por preços unitários, a Contratação de empresa de engenharia consultiva para a Elaboração de Projeto de Engenharia Rodoviária para Melhoramento, Pavimentação e OAE dos trechos Araçaí - Sete Lagoas - RodoviaMunicipal , inserida no Programa de Governo ""Infraestrutura Rodoviária"", cujos quantitati vos encontram-se discriminados na planilha ""Quadro de Quanti dades e Preços Unitários"", que integra o presente contrato.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-07-26;2022-06-25;2026-03-27;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=545001;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176057;1485698,44;1257285,84;735056,32
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;16.502.551/0001-93;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;PESSOA JURÍDICA;2301762 000033/2017;9164650;PRC-22.029/2017-B;SIM;Encerrado;Obra;Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 14ª RRG - Patos de Minas / Noroeste, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-11-06;2017-11-11;2024-03-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421040;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151114;31997713,52;29139130,1;29139130,1
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;16.502.551/0001-93;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;PESSOA JURÍDICA;2301762 000033/2017;9164650;PRC-22.029/2017-C;SIM;Encerrado;Obra;Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 14ª RRG - Patos de Minas / Noroeste, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-11-06;2017-11-11;2024-03-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421040;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151114;31997713,52;29139130,1;29139130,1
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;16.502.551/0001-93;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;PESSOA JURÍDICA;2301762 000033/2017;9164650;PRC-22.029/2017-D;SIM;Encerrado;Obra;Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 14ª RRG - Patos de Minas / Noroeste, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-11-06;2017-11-11;2024-03-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421040;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151114;31997713,52;29139130,1;29139130,1
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;16.502.551/0001-93;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;PESSOA JURÍDICA;2301762 000033/2017;9164650;PRC-22.029/2017-E;SIM;Encerrado;Obra;Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 14ª RRG - Patos de Minas / Noroeste, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-11-06;2017-11-11;2024-03-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=421040;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151114;31997713,52;29139130,1;29139130,1
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;16.502.551/0001-93;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;PESSOA JURÍDICA;2301901 000001/2017;9149606;PRC-29.008/2017-A;SIM;Vigente publicado;Obra;"Serviços de eng., de natureza contínua, com Apoio ao Gerenciamento, Operação e Fiscalização do Trânsito, mediante o uso de Sistemas de Pesagem de Veículos, a realização de pesquisas e apoio à confecção de matriz o/d de cargas, na base administrativa de MONTES CLAROS/MG 6ªCRG; 13ª, 32ª, 33ª, 34ª, 36ª e 37ª RRG´s LOTE 02.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-03-17;2017-03-31;2027-07-12;Obras e serviços de engenharia - Lei nº 8.666/93;Outras Contratações;Outras Contratações - Correção de processos;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=149499;23435183,88;18129045,69;17262783,23
